Artist,Song Title,verse_emotion,chorus_emotion,Genre,Tempo,Loudness,Energy
Sparklehorse,Angel's Harp,0.144609,0.562678,0.270645,0.037181,0.073995,0.144609,0.562678,0.270645,0.037181,0.073995,19,136.336,-5.252,0.69
Sparklehorse,Daddy's Gone,0.224452,0.554002,0.072171,0.01838,0.065466,0.286001,0.405603,0.340279,0.01226,0.091337,19,136.646,-6.832,0.728
Sparklehorse,Dark Night Of The Soul,0.431441,0.235121,0.485862,0.00223,0.011386,0.202907,0.175101,0.391609,0.031653,0.065897,19,146.033,-5.678,0.912
Sparklehorse,Everytime I'm With You,0.217076,0.011396,0.170693,0.20256,0.740369,0.231696,0.388333,0.083865,0.069591,0.339815,19,108.03,-8.019,0.522
Sparklehorse,Grim Augury,0.16449,0.440693,0.106763,0.03129,0.399857,0.327776,0.264424,0.348772,0.035022,0.161527,19,77.967,-7.308,0.616
Sparklehorse,Insane Lullaby,0.199205,0.596089,0.13962,0.081214,0.051815,0.237189,0.393005,0.086525,0.057318,0.244321,19,85.021,-4.786,0.671
Sparklehorse,Jaykub,0.08464,0.746661,0.02171,0.065362,0.127311,0.466056,0.364311,0.189909,0.012701,0.0753,19,118.99,-7.077,0.659
Sparklehorse,Just War,0.232343,0.02595,0.417609,0.17901,0.395811,0.354367,0.052366,0.401772,0.235202,0.33441,19,98.225,-6.805,0.521
Sparklehorse,Little Girl,0.439926,0.13118,0.093552,0.089326,0.518975,0.109579,0.639348,0.056334,0.175179,0.081764,19,146.033,-5.678,0.912
Sparklehorse,Pain,0.564647,0.035605,0.527958,0.077428,0.089558,0.855575,0.043089,0.132209,0.020201,0.125566,19,164.067,-4.532,0.978
Sparklehorse,Revenge,0.513418,0.010126,0.247884,0.067143,0.517925,0.582526,0.010919,0.550027,0.046411,0.113989,19,142.178,-9.84,0.524
Sparklehorse,Star Eyes (I Can't Catch It),0.246656,0.71419,0.023751,0.007249,0.016101,0.30252,0.044526,0.211001,0.062923,0.112906,19,125.963,-4.971,0.546
Sparklehorse,The Man Who Played God,0.221152,0.562717,0.081177,0.041422,0.181925,0.069771,0.747904,0.079223,0.03136,0.098133,19,70.493,-5.563,0.634
Stone Temple Pilots,Black Heart,0.111857,0.736538,0.116133,0.041165,0.042175,0.569168,0.068121,0.192255,0.005015,0.035487,8,125.013,-4.388,0.81
Stone Temple Pilots,Cry cry,0.722693,0.010685,0.174765,0.109839,0.307745,0.829983,0.083276,0.023507,0.075066,0.05447,8,122.956,-3.65,0.699
Stone Temple Pilots,Out of time,0.684967,0.315332,0.015453,0.002615,0.027262,0.333297,0.152815,0.110507,0.078283,0.253979,8,159.086,-3.331,0.951
Stone Temple Pilots,Same On The Inside,0.739044,0.022041,0.108869,0.121173,0.29842,0.173369,0.254451,0.04731,0.051982,0.26388,8,116.634,-3.705,0.923
Stone Temple Pilots,Tomorrow,0.56984,0.282518,0.188103,0.013303,0.070217,0.823667,0.026173,0.288041,0.009393,0.028044,8,146.632,-4.337,0.871
Susan Fassbender,Merry-go-round,0.58424,0.639891,0.102862,0.066089,0.122516,0.579029,0.542058,0.144786,0.08772,0.089537,1,130.627,-10.002,0.485
The Raphaels,Old Country Country,0.462499,0.327173,0.17737,0.137289,0.088144,0.149271,0.765082,0.028654,0.028972,0.048907,20,158.567,-5.024,0.757
The Raphaels,Private Battlefield,0.314963,0.247537,0.339996,0.087007,0.260707,0.408651,0.190556,0.264058,0.093377,0.29953,20,95.245,-7.175,0.387
The Raphaels,Shattered Cross,0.595226,0.035183,0.074093,0.064158,0.391269,0.694279,0.010499,0.177451,0.238605,0.225591,20,124.615,-8.762,0.625
The Raphaels,Simple Man,0.534858,0.257906,0.205824,0.029403,0.148068,0.189959,0.651661,0.04774,0.05358,0.133208,20,131.42,-6.244,0.801
The Raphaels,Supernatural,0.289629,0.36432,0.424816,0.004731,0.064994,0.170333,0.176688,0.124372,0.077654,0.090723,20,168.932,-7.68,0.697
The Raphaels,Too Many Ghosts,0.43399,0.062701,0.237304,0.293469,0.305579,0.149596,0.661976,0.119868,0.019986,0.051029,20,143.896,-5.944,0.784
The Raphaels,Toujour Aimez,0.548287,0.277011,0.13403,0.125177,0.069153,0.054324,0.620224,0.109009,0.105464,0.193595,20,116.558,-10.148,0.358
The Whitlams,End of Your World,0.419036,0.207378,0.231329,0.157396,0.191334,0.123033,0.35581,0.129437,0.10057,0.466374,3,174.215,-6.88,0.656
The Whitlams,Following My Own Tracks,0.544606,0.089839,0.176313,0.039594,0.430388,0.487604,0.012162,0.269881,0.09132,0.501833,3,174.674,-5.573,0.938
The Whitlams,Hollow Log,0.096587,0.824539,0.051979,0.018803,0.005412,0.321537,0.327071,0.024071,0.019114,0.020732,3,113.467,-8.82,0.84
The Whitlams,Pass the Flagon,0.28445,0.604597,0.121102,0.031142,0.020045,0.537496,0.005632,0.420698,0.12343,0.288307,3,123.3,-6.893,0.733
The Whitlams,Shining,0.614027,0.324979,0.120809,0.004614,0.017601,0.722781,0.071554,0.360536,0.001506,0.023823,3,91.321,-6.828,0.869
The Whitlams,You don't even know my name,0.271079,0.493557,0.155213,0.017121,0.072726,0.177392,0.5808,0.130791,0.060534,0.068646,3,172.113,-13.099,0.324
Viro the Virus,Exscape,0.651416,0.011448,0.293343,0.048602,0.332849,0.701092,0.037149,0.129373,0.070778,0.221538,21,175.99,-13.961,0.54
Viro the Virus,Heat,0.205475,0.006823,0.079993,0.484703,0.602852,0.126789,0.009195,0.107717,0.463521,0.656356,21,90.014,-5.181,0.708
Yavuz Cetin,Benimle Ucmak Ister misin,0.619086,0.012711,0.35571,0.07876,0.265359,0.280581,0.020042,0.801109,0.054306,0.070621,22,77.099,-7.842,0.72
Yavuz Cetin,Hersey Biter,0.404332,0.194486,0.405445,0.117703,0.134858,0.387925,0.452592,0.126682,0.026273,0.126268,22,90.399,-7.327,0.695
Yavuz Cetin,KÃ¶le,0.571947,0.539841,0.057515,0.135417,0.43496,0.292115,0.614222,0.105952,0.013618,0.008958,22,139.212,-9.847,0.658
Yavuz Cetin,Oyuncak DÃ¼nya,0.571947,0.539841,0.057515,0.135417,0.43496,0.253527,0.288625,0.245088,0.293748,0.13608,22,143.529,-11.223,0.3
Yavuz Cetin,Sadece Senin Olmak,0.423553,0.447584,0.174226,0.010201,0.028618,0.272197,0.612961,0.054877,0.023693,0.051322,22,83.637,-8.618,0.649
Yavuz Cetin,Yasamak Istemem,0.155213,0.362808,0.061548,0.083438,0.47066,0.469788,0.217608,0.181086,0.006335,0.068197,22,82.731,-8.222,0.596
